customer_text,brand_reply,intent
@AppleSupport  @116333 Hello Facebook application is consuming a lot of battery is glad you find a solution for it,"@356595 We'd like to help! Send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",device_troubleshooting
ugh. @115858 Airpods device switching is no different from any other bluetooth device. I mean really how hard would a better UI be?,@755367 Thank you for reaching out. We encourage you to leave feedback about this feature by going to https://t.co/aXEtn6UIwx,device_troubleshooting
"@115858 I’m real sick of my phone freezing bro, fix this shit","@609801 We'd love to look into this with you. Does it freeze while using a certain app, or is it random? Let us know in DM. https://t.co/GDrqU22YpT",device_troubleshooting
IM SICK OF THESE DAMN QUESTION MARKS AND BROWN BOXES. FIX IT !!!!!!!!! @115858,@489473 We’ve got your back. Check out the workaround in this article and DM us any questions you may have: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT,other_general
5a? Whyyyyyyyyyy? What is the point of this nonsense @115858? Why fuck with the Bluetooth toggle? #iOS11 https://t.co/FWgt3LjIql,@405865 Please see all the new changes we made with Wi-Fi and Bluetooth in the Control Center here: https://t.co/vzVz37YMv0,device_troubleshooting
@AppleSupport says my icloud is unavailable when i try to turn it on,"@756459 We appreciate that screenshot, it's very helpful. For this particular issue, we'll need to have you get in touch with our wonderful iTunes Store Advisors. They can be reached using this link:  https://t.co/SDIe7UA9Bl https://t.co/GDrqU2kzhr",account_access
SOO @115858 WHO DO I HAVE TO GO TO SO THEY CAN FIX THIS ?! IM TIRED OF IT 🙄😴🤔🤔 https://t.co/ETceDB2W5K,@626070 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/p793bM6T7n,other_general
@AppleSupport Any UK help?!,@528834 You can reach out to our UK team here https://t.co/juL6VLJ6gi,other_general
"@115858 @AppleSupport why does my iPhone say ""no service""? I've tried taking my sim out, updating my phone etc. Nothings working??",@625475 We'd be happy to assist you with this issue.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,other_general
@AppleSupport macOS could not be installed on a Mac Pro? Your most powerful for sale computer? You might have a problem https://t.co/WCXQafzuQ7,@513097 We can assist you. Please DM us via the following link and we'll help you from there. https://t.co/GDrqU22YpT,other_general
"Yo @115858, fix my glitchy ass phone",@491217 We'd like to help out. DM us which model and iOS version you have installed: https://t.co/GDrqU22YpT,device_troubleshooting
@115858 FIX YOUR COMPASS,@360019 We want to help. What's happening with your compass? Which software version are you using?,other_general
poor support from @AppleSupport today trying to get my AirPods fixed 👎,@273073 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,other_general
@AppleSupport the latest iOS update is awful. Phone freezes and phone calls sometimes down work. When is next update out please? #soonplease,@585425 We're here to help. What's happening when you say phone calls don't work sometimes? Does restarting the device help?,device_troubleshooting
@AppleSupport why has this happened with my alarm? https://t.co/NFs6YWQRbM,@573375 We’d love to work with you on getting this resolved. Which device and iOS version are you using? Tell us more in DM. https://t.co/GDrqU22YpT,other_general
"@AppleSupport how can I FULLY hide all notification text from the Messages app?

When I hide text of notifications for other apps, they hide the whole text
Thanks! https://t.co/TBeRpyK432",@176768 We're here for you. There is not a way to hide the phone number or contact name from the preview/notification on the lock screen.,feature_howto
@AppleSupport Please either fix the basic functions of IOS so that I can use my expensive iPhone 7 or accept a full return of the device. Phone locks up repeatedly and many times each day I am compelled to buy ANY Android.,@764974 We want your iPhone to run smoothly. Please send us a DM so we can help you with this issue. https://t.co/GDrqU22YpT,other_general
I need help @AppleSupport how can I download my music from my iCloud?? Please guide me,"@175093 We want to help you get back to enjoying your music; we'll do all we can to help. To start, are you an Apple Music member?",feature_howto
@AppleSupport my phone keeping restarting every 2 mins... I just paid off this phone! 😡🤯,"@245918 We're here to help you. Let's follow the steps in this article: https://t.co/osZOKKTalm Be sure to back up before updating. If you continue to have issues, DM us and we'll take a closer look there. https://t.co/GDrqU22YpT",device_troubleshooting
@115858 loving the new update! It’s soo cool I get to constantly shut my phone off for NO SIM CARD! Thanks for wasting my time!!!,@290288 We'd love to help. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,other_general
"Dear @115858 my iPhone has stopped working. After I updated to fix the replacement of “I” with The capital A  ?, it now won’t send a text or @119033 email. What happened?!",@664096 We'll be happy to look into this for you. Join us in DM with additional details to get started:,device_troubleshooting
anyone know how to move all your photos from an inaccessible iphone? everything's in photo stream @AppleSupport,@299220 We'd like to help! Do you have access to the Apple ID and password?,feature_howto
@AppleSupport hi I would like someone to contact me from management ASAP very angry customer was promised someone would get back to me over 2 months ago,"@802226 Knowing how issues can impact our customers, at Apple we want to do everything we can to resolve it. Please send us a DM providing us with your case information. We'll help connect you. https://t.co/GDrqU22YpT",other_general
this new update makes my battery die way faster than it did before and i BARELY bought my phone. what gives @115858 ?,"@695799 Thanks for reaching out! We know how important your battery life, so we'd be happy to look into what's going on. To start, we'd like to have you take a look at the steps listed here. Does your iPhone show this message? https://t.co/KyywFa9iZ3 Let us know in DM below. https://t.co/GDrqU22YpT",device_troubleshooting
Dear @115858 @AppleSupport I️ want to know why my I️ button isn’t working since I️ updated my iOS #iPhone k thanks #askingforafriend https://t.co/MlCC17hXHv,@525905 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_troubleshooting
@115858 fix the “I” from turning into boxes thanks,@631960 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other_general
Oh @115858 why are you causing me so much grief lately https://t.co/A0H6K6y4SS,@193128 Which device and version of OS are you using? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT,other_general
HELLO @115858 FIX THE MUSIC APP IN THE CONTROL CENTER SO IT CAN CONNECT TO SPOTIFY OR SOUNDCLOUD 🗣,@505181 We want you to have easy access to your favorite tunes from Control Center. Which iOS version is running on your device?,other_general
@AppleSupport this must be stopped https://t.co/VxTuJ9rr97,@503300 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_troubleshooting
STILL waiting on that update for these question mark boxes @115858 🙄🙄,@631851 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,repair_order_status
@AppleSupport please can you help me fix autocorrect  - when typing ‘is’ it autocorrects to I.S. Not good and very annoying. Tks,@555562 We'll help out. Are you updated to iOS 11.0.3? What iPhone model is this? DM with that info and we'll work on sorting this out. https://t.co/GDrqU22YpT,device_troubleshooting
Hey @115858 your new IOS update for the IPhone is absolute garbage. It took me 2 mins to type this tweet because of the keyboard glitch.,"@594133 We’d love to help. To start, could you provide more details on the behavior you’re experiencing in DM? https://t.co/GDrqU22YpT",device_troubleshooting
ur refurbished macbook pro sucks @115858 battery percentage stays the same + random vibrating sounds and i only had it for 2 months,@393680 We want you to have a good experience with any product you purchase. Where exactly is the vibrating sound coming from?,device_troubleshooting
